label,problem
bài toán hóa học,để tổ chức đi tham quan khu di tích lịch sử địa đạo củ chi 354 người gồm học sinh khối lớp 9 giáo viên phụ trách nhà trường đã thuê xe 8 chiếc xe gồm hai loại loại 54 chỗ ngồi loại 15 chỗ ngồi không kể tài xế hỏi nhà trường cần thuê bao nhiêu xe mỗi loại biết rằng không có xe nào còn trống chỗ 
bài toán hóa học,đầu năm học một trường học tuyển được 75 học sinh o 2 lớp chuyên văn chuyên sử nếu chuyển 15 học sinh từ lớp chuyên văn sang lớp chuyên sử thì số học sinh lớp 8 chuyên sử bằng số học sinh lớp chuyên văn hãy tính số học sinh của mỗi lớp 7 
bài toán hóa học,người ta đun sôi nước bằng ấm điện công suất hao phí p sẽ phụ thuộc o thời gian t biết rằng mối liên hệ giữa p tmột hàm bậc nhất có dạng patbđược biểu diễn bằng đồ thị hình bên axác định các hệ số a b btính công suất hao phí khi đun nước trong 30 giây 
bài toán hóa học,năm ngoái dân số hai tỉnh a b tổng cộng3 triệu người theo thống kê thì năm nay tỉnh a tăng 2 còn tỉnh b tăng 18 nên tổng số dân tăng thêm của cả hai tỉnh00566 triệu người hỏi năm ngoái mỗi tỉnh dân sốbao nhiêu 
bài toán hóa học,bạn an mua 30 chậu hoamỗi chậu có giá 150 000 đồng để chăm sóc chậu hoa an mua thêm 12 bịch phân bón biết rằng giá của 4 bịch phân bón bằng 80 giá của 3 chậu hoa hỏi an phải tốn tổng cộng bao nhiêu tiền cả phân bón chậu hoa 
bài toán hóa học,bảng cước phí dịch vụ vinacard áp dụng thuê bao trả trước cước gọi liên mạng trong nước đã bao gồm vat quy định rằngnếu gọi trong 6 giây đầu thì tính cước 138 đồng6 giây đầu còn kể từ sau giây thứ 6 trở đi họ tính thêm 23 đồng mỗi giây agọi ysố tiền phải trả tính bằng đồng tthời gian gọi nhiều hơn 6 giây t 6 hãy lập công thức biểu thị y theo tbhỏi bạn an gọi trong bao lâu mà bạn trả 3450 đồng
bài toán hóa học,một cửa hàng điện máy niêm yết giá bán chiếc tivi smart samsung 43 inch cao hơn 40 so với giá nhập o nhân dịp khuyến mãi cửa hàng đã giảm giá 15trên giá niêm yết lúc đó chiếc tivi bán ra lời được 19 triệu đồng so với giá nhập o hỏi giá nhập o của chiếc tivi đóbao nhiêu 
bài toán hóa học,một sợi xích có ba vòng tròn kết nối dài 10 cm có năm vòng tròn kết nối dài 16 cm hỏi sợi xích đó có 15 vòng tròn kết nối thì dài bao nhiêu
bài toán hóa học,bạn a thi tuyển sinh 10 được tổng số điểm345 điểm toán nhân 2điểm ngữ văn nhân 2điểm anh vănđiểm ưtkk tính các điểm toán anh văn của bạn a đạt được biết 2 lần điểm toán bằng 3 lần điểm anh văn điểm ngữ văn của bạn a đạt được65 tổng điểm ưtkk của bạn a15 
bài toán hóa học,để đảm bảo dinh dưỡng trong bữa ăn hằng ngày thì mỗi gia đình 4 thành viên cần 900 đơn vị protêin 400 đơn vị lipit trong thức ăn hằng ngày mỗi kilôgam thịt bò chứa 800 đơn vị protêin 200 đơn vị lipit còn mỗi kilôgam thịt heo chứa 600 đơn vị protêin 400 đơn vị lipit giá thịt bò100 000 đồngkg thịt heo70 000 đồngkg hỏi cần mua bao nhiêu tiền thịt bò thịt heo để đảm bảo dinh dưỡng hằng ngày 4 người 
bài toán hóa học,một hòn đá rơi xuống một cái hang khoảng cách rơi xuống h tính bằng mét được bởi công thức h49t2 trong đó tthời gian rơi tính bằng giây ahãy tính độ sâu của hang nếu mất 3 giây để hòn đá chạm đáy bnếu hang sâu 1225 mét thì phải mất bao lâu để hòn đá chạm tới đáy 
bài toán hóa học,sĩ số cuối năm của lớp 9a giảm so với đầu năm biết toàn bộ lớp đều tham gia thi 21 tuyển sinh lớp 10 kết quả có 34 học sinh đã đậu o lớp 10 công lập đạt tỉ lệ 85 hãy tính sĩ số đầu năm của lớp 9a 
bài toán hóa học,đại bàngmột loài chim săn mồi cỡ lớn thuộc bộ ưng họ accipitridae chúng sinh sống trên mọi nơi có núi cao rừng nguyên sinh còn chưa bị con người chặt phá như bờ biển úc indonesia phi châu loài đại bàng lớn nhất có chiều dài cơ thể hơn 1 m nặng 7 kg sải cánh của chúng dài từ 15 m đến 2 m atừ vị trí cao 16 m so với mặt đất đường bay lên của đại bàng được bởi công thức y 24x16 trong đó y độ cao so với mặt đấtxthời gian tính bằng giây x0 hỏi nếu nó muốn bay lên để đậu trên một núi đá cao 208 m so với mặt đất thì tốn bao nhiêu giây btừ vị trí cao 208 m so với mặt đất hãy tìm độ cao khi nó bay xuống sau 5 giây biết đường bay xuống của nó được bởi công thức y 14x208 
bài toán hóa học,sau dịp tết nguyên đán hai anh em bạn hoàng có được số tiền mừng tuổi35triệu đồng hai anh em nhờ mẹ gửi số tiền đó o ngân hàng mẹ nói với hoàng sau hai năm nữa các con sẽ được nhận về số tiền cả gốc lãi4235 triệu đồng hỏi thời điểm hoàng gửi tiền lãi suất ngân hàngbao nhiêutrong một năm biết rằng số tiền lãi sau năm thứ nhất sẽ được tính o tiền gốc của năm thứ hai 
bài toán hóa học,một phòng họp có 320 ghế ngồi loại ghế một người ngồi được xếp thành nhiều hàng ghế số lượng ghế ở mỗi hàngnhư nhau người ta tổ chức một buổi hội thảo dành 429 người tại phòng họp đó nên phải xếp thêm 1 hàng ghế mỗi hàng ghế phải xếp nhiều hơn số lượng ban đầu 3 ghế hỏi lúc đầu phòng họp có bao nhiêu hàng ghế mỗi hàng ghế có bao nhiêu ghế 
bài toán hóa học,giải bài toán sau bằng cách lập phương trình hoặc hệ phương trình một mảnh vườn trồng rau quả hình chữ nhật có diện tích60 m2 đoạn thẳng dài nhất nối hai điểm bất kì trên khu vườn có độ dài bằng 13m người ta cần xây tường bao quanh khu vườn với chiều cao 15m để đảm bảo an toàn các loại cây hoa màu hỏi diện tích tường bao cần xâybao nhiêum2 
bài toán hóa học,giải bài toán bằng cách lập phương trình hoặc hệ phương trình trong tháng đầu hai tổ sản xuất được 860 chi tiết máy đến tháng thứ hai tổ i vượt mức 15 tổ ii vượt mức 10 do đó tháng thứ hai cả hai tổ sản xuất được 964 chi tiết máy tính số chi tiết máy mỗi tổ đã sản xuất được trong tháng đầu 
bài toán hóa học,trong một buổi tổchức tuyên dương các học sinh có thành tích học tập xuất sắc của mộthuyện ngoại trừ bạn an hai người bất kì đều bắt tay nhau an chỉ bắt tay với những người mình quen biết rằng một cặp hai người chỉ bắt tay nhau không quá một lần có tổng cộng 420 lần bắt tay hỏi bạn an có bao nhiêu người quen trong buổi tổ chức tuyên dương đó 
bài toán hóa học,trong những ngày diễn ra đại dịch covid19 cán bộ giáo viên nhân viên học sinh trường thcs trần phú đã hưởng ứng lời kêu gọi chung tay phòng chống dịch covid 19 của thủ tướng chính phủ qua hai hình thức ủng hộ bằng tiền mặt ủng hộ tiền qua tin nhắn đợt i tổng số tiền ủng hộ qua hai hình thức9 triệu đồng sang đợt ii số tiền ủng hộ bằng tiền mặt tăng 20 số tiền ủng hộ qua tin nhắn tăng 25 nên tổng số tiền quyên góp được trong đợt ii11 triệu đồng hỏi trong đợt i số tiền ủng hộ mỗi hình thứcbao nhiêu triệu đồng 
bài toán hóa học,năm ngoái dân số hai tỉnh a b tổng cộng3 triệu người theo thống kê thì năm nay tỉnh a tăng 2 còn tỉnh b tăng 18 nên tổng số dân tăng thêm của cả hai tỉnh00566 triệu người hỏi năm ngoái mỗi tỉnh dân sốbao nhiêu 
bài toán hóa học,đầu năm học một trường thpt tuyển được 75 học sinh o 2 lớp chuyên văn chuyên sử nếu chuyển 15 học sinh từ lớp chuyên văn sang lớp chuyên sử thì số học sinh lớp 8 chuyên sử bằng số học sinh lớp chuyên văn hãy tính số học sinh của mỗi lớp 7 
bài toán hóa học,xe ô tô cần đổ thêm 5 lít xăng o bình xăng khi chạy hết quãng đường x700km an bình cúc o một cửa hàng mua tập bút cùng loại an mua 20 quyển tập 4 cây bút hết 176 000 đồng bình mua 2 cây bút 20 quyển tập hết 168 000 đồng cúc mua 2 cây bút 1 hộp đựng bút chỉ trả 36 000 đồng do cúckhách hàng thân thiết nên được giảm 10 trên tổng số tiền mua hỏi 1 hộp đựng bútbao nhiêu tiền khi không giảm giá
bài toán hóa học,một vận động viên bơi lội nhảy cầu khi nhảy ở độ cao h từ người đó tới mặt nước tính bằng mét phụ thuộc o khoảng cách x tính bằng mét theo công thức h x124 xem hình hỏi khoảng cách x bằng bao nhiêu akhi vận động viên ở độ cao 4mbkhi vận động viên chạm mặt nướcván nhảy h hồ bơi x 
bài toán hóa học,bạn phú dự định trong khoảng thời gian từ ngày 2 tháng 1 đến ngày 28 tháng 2 sẽ giải mỗi ngày 3 bài toán thực hiện đúng kế hoạch 1 thời gian o khoảng cuối tháng 1 tháng 1 có 31 ngày thì phú được nghỉ tết bạn tạm nghỉ giải toán nhiều ngày liên tiếp sau tếttrong tuần đầu phú chỉ giải được 14 bài sau đó phú cố gắng giải 4 bài mỗi ngày đến ngày 29 tháng 2 năm 2020 tháng 2 có 29 ngày thì phú cũng hoàn thành kế hoạch đã định hỏi phú đã nghỉ giải toán ít nhất bao nhiêu ngày 
bài toán hóa học,một cái thùng có thể chứa được 14kg thanh long hoặc 21kg nhãn nếu chứa đầy thùng đó bằng cả thanh long nhãn mà giá tiền của thanh long bằng giá tiền của nhãn thì số trái cây trong thùngsẽ cân nặng 18kg có giá trị480000 đồng tìm giá tiền 1kg thanh long 1kg nhãn 
bài toán hóa học,trong kì kiểm tra môn toán một lớp gồm 3 tổ a b c điểm trung bình đtb của học sinh ở các tổ được thống kê ở bảng sautổ a b c a b b c đtb 90 88 78 89 82 biết tổ acó 10 học sinh hãy xác định số học sinh điểm trung bình toàn lớp 
bài toán hóa học,tỉ lệ nước trong hạt cà phê tươi22người ta lấy một tấn cà phê tươi đem đi phơi khô để chuẩn bị quá trình sản xuất lúc sau hỏi lượng nước cần bay hơi đibao nhiêu để lượng cà phê khô thu được chỉ có tỉ lệ nước4 
bài toán hóa học,một nông trại có tổng số gà vịt6000con sau khi bán đi 1600con gà 800con vịt thì số vịt còn lại bằng 80 số gà hỏi sau khi bán nông trại còn lại bao nhiêu con gà bao nhiêu con vịt 
bài toán hóa học,tại một hội nghị chuyên đề 20 số giáo sưnhà tâm lí học 60nhà sinh vật học 12 giáo sư còn lạinhà kinh tế học nếu có 20 giáo sư đeo kính số giáo sư không đeo kínhbao nhiêu phần trăm m tròn tới hàng đơn vị 
bài toán hóa học,kết quả của sự nóng dần lên của trái đấtbăng tan trên các dòng sông bị đóng băng 12 năm sau khi băng tan những thực vật nhỏ được gọiđịa y bắt đầu phát triển trên đá mỗi nhóm địa y phát triển trên một khoảng đất hình tròn mối quan hệ giữa đường kính dmm của hình tròn số tuổi tcủa địa y có thể biểu diễn tương đối theo hàm sốd 7 t12 với t 12 em hãy tính đường kính của một nhóm địa y sau 16 năm băng tan 
