label,problem
bài toán hình học,một thửa ruộng hình chữ nhật có chu vi là 250mvà diện tích là 3750m2 tính chiều dài chiều rộng của thửa ruộng đó 
bài toán hình học,người ta nhấn chìm hoàn toàn một tượng đá nhỏ vào một lọ thủy tinh có dạng hình trụ diện tích đáy lọ thủy tinh là 216cm2 nước trong lọ dâng lên 95mm hỏi thể tích của tượng đá là bao nhiêu 
bài toán hình học,một bồn hình trụ đang chứa dầu được đặt nằm ngang có chiều dài bồn là 5m có bán kính đáy 1m với nắp bồn đặt trên mặt nằm ngang của mặt trụ người ta đã rút dầu trong bồn tương ứng với 05m của đường kính đáy tính thể tích gần đúng nhất của khối dầu còn lại trong bồn lấy π314 kết quả làm tròn đến chữ số thập phân thứ hai theo đơn vị m3 mặt đáy được minh họa như hình vẽ sau c a b h o 
bài toán hình học,một hình trụ có bán kính đường tròn đáy là 6 cm chiều cao 9 cm hãy tính diện tích xung quanh của hình trụ 
bài toán hình học,một bể nước hình trụ có chiều cao 25 m diện tích đáy là 48 m2 nếu một vòi nước được đặt phía trên miệng bể chảy được 4800 lít nước mỗi giờ thì sau bao lâu bể đầy  biết ban đầu bể cạn nước bỏ qua bề dày của thành bể 
bài toán hình học,một cây lăn sơn tường có dạng là một khối trụ với bán kính đáy là 5cm chiều cao chiều dài lăn là 30 cm nhà sản xuất cho biết sau khi lăn 500 vòng thì cây sơn tường có thể sẽ bị hỏng tính diện tích mà cây sơn tường sơn được trước khi hỏng 
bài toán hình học,một hình nón có bán kính đáy bằng 5cm diện tích xung quanh là 65πcm2 tính thể tích của khối nón đó 
bài toán hình học,một chiếc cốc có dạng hình trụ với chiều cao 8cm bán kính đáy là 3cm hỏi chiếc cốc này có đựng được 180ml sữa không bỏ qua bề dày của chiếc cốc 
bài toán hình học,một hộp phomai con bò cười gồm có 8miếng độ dày mỗi miếng là 20mm nếu xếp chúng lại trên một đĩa thì thành hình trụ có đường kính 100mm atính thể tích của miếng phomai b biết khối lượng của mỗi miếng phomai là 15g hãy tính trọng lượng riêng của nó làm tròn kết quả đến hàng đơn vị p biết trọng lượng riêng của vật cho bởi công thức d   trong đó trọng lượng của vật v là p 98m đơn vị n với m là khối lượng vật đơn vị kg v là thể tích vật đơn vị m3 d có đơn vị n m3 
bài toán hình học,một hồ bơi có dạng là một lăng trụ đứng tứ giác với chiều dài đáy là hình thang vuông mặt bên 1 của hồ bơi là 1 đáy của lăng trụ các kích thước như đã cho xem 6m 05m hình vẽ biết rằng người ta dùng một máy bơm với lưu 1 lượng là 42 m3 phút sẽ bơm đầy hồ mất 25phút 3m tính chiều dài của hồ 
bài toán hình học,một cái bánh hình trụ có bán kính đường tròn đáy là 3cm chiều cao 4cm được đặt thẳng đứng trên mặt bàn một phần của cái bánh bị cắt rời ra theo các bán kính oa ob theo chiều thẳng đứng từ trên xuống dưới với  aob300 tính thể tích phần còn lại của cái bánh sau khi cắt 
bài toán hình học,trong một buổi luyện tập một tàu ngầm ở trên mặt biển bắt đầu lặn xuống di chuyển theo một đường thẳng tạo với mặt nước biển một góc 210 hình 30 a khi tàu chuyển động theo hướng đó đi được 250m thì tàu ở độ sâu bao nhiêu so với mặt nước làm tròn đến hàng đơn vị b giả sử tốc độ trung bình của tàu là 9kmh thì sau bao lâu tính từ lúc bắt đầu lặn tàu ở độ sâu 200 mét cách mặt nước biển 200m làm tròn đến phút 
bài toán hình học,một xô đựng nước có dạng hình nón cụt đáy xô có đường kính là 28cm miệng xô là đáy lớn của hình nón cụt có đường kính là 36cm hỏi xô có thể chứa bao nhiêu lít nước nếu chiều cao của xô là 32cm làm tròn đến hàng đơn vị lấy π 314 
bài toán hình học,một xe bồn chở nước sạch cho một khu chung cư có 200 hộ dân mỗi đầu của bồn chứa nước là 2 nửa hình cầu có kích thước như hình vẽ bồn chứa đầy nước lượng nước chia đều cho từng hộ dân tính xem mỗi hộ dân nhận được bao nhiêu lít nước sạch làm tròn đến chữ số thập phân thứ hai lấy π314 362 m 18m 
bài toán hình học,một bình hình trụ có đường kính đáy 1dm chiều cao 2dm bên trong có chứa viên bi hình cầu có bán kính 4cm hỏi phải đổ vào bình bao nhiêu lít nước để nước đầy bình làm tròn đến chữ số thập phân thứ nhất cho biết v πr2h với r là bán kính đáy h là chiều cao hình trụ tru 4 v  πr3 với r là bán kính hình cầu cçu 3 
bài toán hình học,một chiếc cầu dài 40 mét bắc qua một con kênh được thiết kế kiểu mái vòm là một cung tròn như hình vẽ có chiều cao từ mặt cầu đến đỉnh vòm là 3 mét tính bán kính của đường tròn chứa cung tròn của vòm cầu làm tròn đến chữ số thập phân thứ hai m a b chú thích k  độ dài của chiếc cầu o  chiều cao từ mặt cầu đến đỉnh vòm cầu là đường tròn chứa vòm cầu n 
bài toán hình học,một mẫu pho mát được cắt ra từ một khối pho mát dạng hình trụ có các kích thước như trên hình vẽ tính theo gam khối lượng của mẫu pho mát biết khối lượng riêng của pho mát là 3g cm3 
bài toán hình học,để giúp xe lửa chuyển từ một đường ray từ hướng này sang một đường ray theo hướng khác người ta làm xen giữa một đoạn đường ray hình vòng cung hình 37 biết chiều rộng của đường ray là ab11m đoạn bc 284m hãy tính bán kính oa rcủa đoạn đường ray hình vòng cung 
bài toán hình học,một vườn có hình chữ nhật abcd có ab 40m ad30m người ta muốn buộc hai con dê ở hai góc vườn a b có hai cách buộc hình 42 cách 1  mỗi dây dây thừng dài 20m cách 2  một dây thừng dài 30m dây thừng kia dài 10m hỏi với cách buộc nào thì diện tích cỏ mà hai con dê có thể ăn được sẽ lớn hơn  
bài toán hình học,một cái mũ bằng vải của nhà ảo thuật với kích thước như hình vẽ hãy tính tổng diện tích vải cần để làm cái mũ đó biết rằng vành mũ hình tròn ống mũ hình trụ làm tròn đến hàng đơn vị 
bài toán hình học,đài phun nước ở công viên hồ khánh hội tp hcm vừa khánh thành vào ngày 31082019 đài phun nước có dạng đường tròn gọi là đường tròn tâm o được thiết kế theo hình dáng những cánh hoa đan xen nhau bên dưới là hệ thống phun nước với nhiều độ cao khác nhau kết hợp với hệ thống chiếu sáng âm nhạc cùng các mảng cây xanh tạo không gian đô thị vui tươi sinh động   một học sinh vẽ tam giác đều abc ngoại tiếp đường tròn o tính được diện tích tam giác đều là 1200m2 bạn hãy tính bán kính chu vi của đường tròn  o   kết quả làm tròn một chữ số thập phân π  314 a o b h c 
bài toán hình học,một khu đất trồng hoa lúc đầu hình chữ nhật có chiều dài 66 m người trồng hoa muốn mở rộng thêm về phía chiều rộng một hình vuông có cạnh x m để được khu đất có diện tích 34 m2 tìm chu vi của khu đất trồng hoa lúc sau 66 m x m x m 
bài toán hình học,một hộp thực phẩm có hình trụ biết diện tích của đáy là 6024 cm2 ahãy tính bán kính của đường tròn đáy của hình trụ biết π314 bbiết chiều cao của hình trụ là 5cm hãy tính thể tích của hộp thực phẩm 
bài toán hình học,một nhà xưởng với số liệu ghi trên hình biết h là chiều cao từ mặt đất tới nóc nhà tính chiều cao h của nhà làm tròn kết quả đến chữ số thập phân thứ nhất 150 100 150 100 4m h 4m h 24m 20m 20m 
bài toán hình học,một trường thcs ở thành phố chuẩn bị xây dựng một hồ bơi cho học sinh với kích thước như sau  chiều rộng là 6 m chiều dài 125 m chiều sâu 2 m sức chứa trung bình 05 m2 người tính theo diện tích mặt đáy thiết kế như hình vẽ sau ahồ bơi có sức chứa tối đa bao nhiêu người btính thể tích của hồ bơi  lúc này người ta đổ vào trong đó 120000 lít nước tính khoảng cách của mực nước so với mặt hồ  1 m3  1000lít 
bài toán hình học,để tạo một mô hình kim tự tháp hình chóp tứ giác đều từ tấm bìa bạn hạ cắt theo hình bên ở giữa là hình vuông cạnh 4 dm các tam giác bên ngoài là tam giác cân có chiều cao 3 dm rồi gấp 4 tam giác lại chung đỉnh hãy tính thể tích của mô hình được tạo thành ở trên làm tròn đến 1 chữ số thập phân s 3dm 4dm gấp các tam giác lại d a b c 
bài toán hình học,bác năm mới mua miếng đất hình vuông có diện tích 3600 m2  bác tính làm hàng rào bằng dây kẽm gai hết tất cả 5000000 đồng bao gồm cả chi phí dây kẽm tiền công làm gọi x là giá mỗi mét dây kẽm  x0  y là số tiền công làm hàng rào ahãy viết hàm số tính công làm hàng rào b hỏi bác năm phải trả bao nhiêu tiền công để thợ rào hết hàng rào biết rằng giá mỗi mét dây kém là 15000 đồng 
bài toán hình học,một mảnh vườn hình chữ nhật có chiều dài ab 240m  chiều rộng bc 100 m người ta muốn dựng một hàng rào bằng thanh tre theo đường chéo ac để chia mảnh vườn thành hai phần bằng nhau một phần trồng chuối một phần trồng rau biết rằng đường kính của mỗi thanh tre là 5cm hỏi phải dùng bao nhiêu thanh tre để dựng hàng rào trên  
bài toán hình học,tính lượng vải cần mua để tạo ra nón của chú hề với các số liệu trong hình bên biết rằng tỉ lệ vải khâu may hao tốn khi may nón là 15 cho biết π314 
bài toán hình học,một cốc nước hình trụ cao 15cm đường kính đáy là 6cm lượng nước ban đầu cao 10cm thả vào cốc 5 viên bi hình cầu cùng đường kính 2cm hỏi sau khi thả 5 viên bi mực nước cách miệng cốc bao nhiêu cm làm tròn lấy 2 chữ số thập phân 
bài toán hình học,khi thả chìm hoàn toàn tượng một con ngựa nhỏ bằng đá vào một ly nước có dạng hình trụ thì người ta thấy nước trong ly dâng lên 15cm không tràn ra ngoài biết diện tích đáy của ly nước bằng 80 cm2 hỏi thể tích của tượng ngựa đá bằng bao nhiêu 
bài toán hình học,một chiếc camera có thể tự xoay quanh trục của nó tầm chiếu tối đa của nó là 5m hãy tính diện tích mà camera có thể quan sát được nếu nó tự quay quanh trục của bản thân với góc quay là 120 
bài toán hình học,một khúc sông rộng khoảng 250m một chiếc đò chèo qua sông bị dòng nước đẩy lệch đi một góc 40 hỏi con đò phải đi thêm bao nhiêu mét nữa so với dự định ban đầu để qua được khúc sông ấy 
bài toán hình học,trên một khúc sông với hai bờ song song với nhau có một chiếc đò dự định chèo qua sông từ vị trí a ở bờ bên này sang vị trí b ở bờ bên kia đường thẳng ab vuông góc với các bờ sông do bị dòng nước đẩy xiên nên chiếc đò đã cập bờ bên kia tại vị tri c cách b một khoảng bằng 30m biết khúc sông rộng 150m hỏi dòng nước đã đẩy chiếc đò lệch đi một góc có số đo bằng bao nhiêu kết quả làm tròn đến giây 
bài toán hình học,ở hai quầy hàng a b trong hội hoa xuân người ta bán hai loại bắp rang bơ lần lượt được đựng trong hai loại hộp hình nón hình trụ với thông tin về giá cả định lượng như trong hình dưới đây vỏ hộp được làm bằng giấy phần này nhận được tài trợ của công ty giấy nên cả hai quầy không tốn chi phí làm vỏ hộp hỏi bạn h nên mua bắp rang bơ ở quầy a hay quầy b để bạn có lợi hơn tại sao 
bài toán hình học,tính hai cạnh góc vuông của một tam giác vuông có cạnh huyền đo được 185m biết   rằng nếu giảm mỗi cạnh góc vuông 4m thì diện tích tam giác giảm 506 m2  
bài toán hình học,hình lập phương có thể tích là 125m3 atính độ dài d là độ dài đường chéo một mặt của hình lập phương btính độ dài d là độ dài đường chéo của hình lập phương 
bài toán hình học,máy kéo nông nghiệp có hai bánh sau to hơn hai bánh trước khi bơm căng bánh xe sau có đường kính là 1672m bánh xe trước có đường kính là 88cm hỏi khi bánh xe sau lăn được 10 vòng thì bánh xe trước lăn được mấy vòng 
bài toán hình học,các ống hút nhựa thường khó phân hủy gây hại cho môi trường mỗi ngày có 60 triệu ống hút thải ra môi trường gây hậu quả nghiêm trọng ngày nay người ta chủ động sản xuất các loại ống hút dễ phân hủy tại tỉnh đồng tháp có cơ sở chuyên sản xuất ống hút thân thiện với môi trường xuất khẩu ra thị trường thế giới được nhiều nước ưa chuộng ống hút được làm từ bột gạo các màu chiết xuất từ củ dền lá dứa bông sen bông điên điểnmột ống hút hình trụ đường kính 12mm bề dày ống 2mm chiều dài ống 180mm em hãy tính xem để sản xuất mỗi ống thì thể tích bột gạo được sử dụng là bao nhiêu biếπ314 
bài toán hình học,hiệp định genève 1954 về chấm dứt chiến tranh ở đông dương đã chọn vĩ tuyến 17 bắc dọc sông bến hải  tỉnh quảng trị làm khu vực phi quân sự phân định giới tuyến bắc  nam tạm thời cho việt nam dòng sông bến hải chạy dọc vĩ tuyến 17 này đã thành nơi chia cắt đất nước trong suốt hơn 20 năm chiến tranh việt nam em hãy tính độ dài mỗi vòng kinh tuyến độ dài cung kinh tuyến từ vĩ tuyến 17 đến xích đạo biết bán kính trái đất là 6400 km 
bài toán hình học,bài 86  hải đăng đá lát là một trong 7 ngọn hải đăng cao nhất việt nam được đặt trên đảo đá lát ở vị trí cực tây quần đảo thuộc xã đảo trường sa huyện trường sa tỉnh khánh hòa ngọn hải đăng được xây dựng năm 1994 cao 42 mét có tác dụng chỉ vị trí đảo giúp tàu thuyền hoạt động trong vùng biển trường sa định hướng xác định được vị trí mình một người đi trên tàu đánh cá muốn đến ngọn hải đăng đá lát người đó đứng trên mũi tàu cá dùng giác kế đo được góc giữa mũi tàu tia nắng chiếu từ đỉnh ngọn hải đăng đến tàu là 10 a tính khoảng cách từ tàu đến ngọn hải đăng làm tròn đến 1 chữ số thập phân b biết cứ đi 10 m thì tàu đó hao tốn hết 002 lít dầu hỏi tàu đó để đi đến ngọn hải đăng 
bài toán hình học,liễn nuôi cá được xem như một phần của mặt cầu lượng 2 nước đổ vào liễn chiếm thể tích của hình cầu hỏi cần phải có ít 3 nhất bao nhiêu lít nước để thay nước ở liễn nuôi cá cảnh biết rằng đường kính của liễn là 22cm kết quả làm tròn đến chữ số thập phân thứ 2 
bài toán hình học,tính thể tích không khí km3 trong tầng đối lưu của trái đất biết rằng bán kính trái đất là khoảng 6371 km tầng đối lưu được tính từ mặt đất cho đến khoảng 10 km so với mặt đất làm tròn đến km3 
bài toán hình học,một bình chứa nước hình hộp chữ nhật có diện tích đáy là 20dm2 chiều cao 3dm 3dm người ta rót hết nước trong bình ra những chai nhỏ mỗi chai có thể tích là 035dm3 được tất cả 72 chai hỏi lượng nước có trong bình chiếm bao nhiêu phần trăm thể tích bình 
bài toán hình học,bài 91 bạn đang tìm kiếm 1 món đồ mà mọi người nhìn vào biết ngay bạn là một ảo thuật gia thực sự đó là một chiếc nón bằng vải nỉ được may theo phong cách cao bồi chiếc mũ ảo thuật này chính là sản phẩm mà bất kỳ các nhà ảo thuật gia nào cũng đều đội khi biểu diễn ảo thuật gia gỡ chiếc nón xuống bắt đầu tạo nên phép màu đầu tiên chiếc nón huyền bí bắn ra một loạt bông tuyết với một tiếng nổ lớn sau tiếng nổ là một ngọn lửa bốc cháy dữ dội từ bên trong chiếc mũ điều đặc biệt nhất chính là từ trong ngọn lửa chú chim bồ câu xuất hiện một cách thật là thần kỳ không chỉ thế bạn còn có thể lấy ra thỏ chim hoặc 1 số vật dụng bạn yêu thích đặc biệt chiếc mũ này còn là một đạo cụ thích hợp cho những ai diễn sân khấu một chiếc mũ bằng vải của nhà ảo thuật với kích thước như hình vẽ hãy tính tổng diện tích vải cần để làm cái mũ đó biết rằng vành mũ hình tròn ống mũ hình trụ 
bài toán hình học,một cái bánh hình trụ có bán kính đường tròn đáy là 5cm chiều cao 9cm được đặt thẳng đứng trên một mặt bàn một phần của cái bánh đã bị cắt rời ra theo các bán kính oa ob theo chiều thẳng đứng từ trên xuống với góc aob bằng 600như hình vẽ tính thể tích phần còn lại của cái bánh sau khi bị cắt 
bài toán hình học,một người làm vườn trồng 2mảnh vườn hình chữ nhật ở hai khu vực riêng biệt mảnh vườn đầu tiên có diện tích 600m2 chiều dài 40m mảnh vườn thứ hai có chiều rộng gấp hai lần chiều rộng mảnh vườn đầu tiên diện tích chỉ bằng một nửa diện tích mảnh vườn thứ nhấttính xem mảnh vườn nào có chu vi lớn hơn lớn hơn bao nhiêu mét 
bài toán hình học,từ một khúc gỗ hình trụ cao 15 cm người ta tiện thành một hình nón có đáy là hình tròn bằng với đáy hình trụ chiều cao của hình nón bằng chiều cao của hình trụ biết phần gỗ bỏ đi có thể tích là 3610π cho biết π314 công thức tính thể tích hình trụ  1 v πr2h thể tích hình nón v  πr2h với r là bán kính đáy h là chiều cao khúc 3 gỗ tính thể tích khúc gỗ hình trụ làm tròn tới hàng đơn vị 
bài toán hình học,con robot của bạn an được lập trình có thể đi thẳng quay trái hoặc sang phải một góc 90o  trong cuộc thi phát động tài năng con robot của bạn an xuất phát từ điểm ađi thẳng 4m rồi quay sang trái đi thẳng 3m sau đó quay sang phải rồi đi thẳng 4m rồi tiếp tục quay sang trái đi thẳng 3m đến b hãy tính khoảng cách ab 
bài toán hình học,một cái tháp được dựng bên bờ một con sông từ một điểm đối diện với tháp ngay bờ bên kia người ta nhìn thấy đỉnh tháp với góc nâng 60 từ một điểm khác cách điểm ban đầu 20 m người ta cũng nhìn thấy đỉnh tháp với góc nâng 30 hình minh họa tính chiều cao của tháp bề rộng của sông 
bài toán hình học,cho hình chữ nhật có chiều dài 8cm chiều rộng ngắn hơn đường chéo 4cm tính diện tích hình chữ nhật 
bài toán hình học,một bể kính nuôi cá có dạng hình hộp chữ nhật có chiều dài 100cm chiều rộng 50cm 3 chiều cao 60cm mực nước trong bể cao bằng chiều cao bể tính thể tích nước trong 4 bể đó độ dày kính không đáng kể công thức tính thể tích nước trong bể làv sh với s là diện tích mặt đáy bể h là chiều cao mực nước trong bể 
bài toán hình học,tính lượng vải cần mua để tạo ra nón của chú hề với các số liệutrong hình bên biết rằng tỉ lệ vải khâu may hao tốn khi may nón là 15cho biết π314 
bài toán hình học,nước giải khát thường đựng trong lon nhôm cỡ lon phổ biến chứa được khoảng 330ml chất lỏng được thiết kế hình trụ với chiều cao khoảng 102cm phần chứa chất lỏng đường kính đáy khoảng 642cm hiện nay các nhà sản xuất có xu hướng tạo ra những lon nhôm với kiểu dáng cao thon hơn tuy chi phí sản xuất những chiếc lon cao này tốn kém hơn nó lại dễ đánh lừa thị giác được người tiêu dùng ưa chuộng hơn a một lon nước ngọt cao 1341cm phần chứa chất lỏng đường kính đáy là 56cm hỏi lon nước ngọt cao này có thể chứa được hết lượng nước ngọt của một lon có cỡ phổ biến không  vì sao  biết thể tích hình trụ v πr2h với π314 b vì sao chi phí sản xuất chiếc lon cao tốn kém hơn chiếc lon cỡ phổ biến  biết diện tích xung quanh diện tích toàn phần hình trụ được tính theo công thức s 2πrh s s 2s  xq tp xq ñaùy 
bài toán hình học,tính lượng vải cần mua để tạo ra cái nón của chú hề trong hình bên biết rằng nón chỉ may một lớp vải tỉ lệ khấu hao vải khi may nón là 20 
bài toán hình học,thùng phuy hay thùng phi là một vận dụng hình ống dùng để chứa chuyên chở chất lỏng với dung tích lớn mỗi thùng phuy có đường kính nắp đáy là584mm chiều cao là 876mm hãy tính diện tích xung quanh diện tích toàn phần thể tích của một thùng phuy biết công thức tính diện tích xung quanh làs 2πrh xq diện tích toàn phần là s s 2s thể tích hình trụ là tp xq đáy v πr2h với π314 
bài toán hình học,hai chiếc thuyền khởi hành tại cùng một vị trí a đi thẳng theo hai hướng tạo với nhau một góc 300 hỏi sau 2 giờ hai thuyền cách nhau bao xa biết thuyền b chạy với vận tốc 50 kmh thuyền c chạy với vận tốc60 kmhkết quả làm tròn đến 1 số thập phân a b c 
bài toán hình học,tính chiều cao của một ngọn núi cho biết tại hai điểm cách nhau 1 km trên mặt đất ta nhìn thấy đỉnh núi với góc nâng lần lượt là 40o và32o this image cannot currently be displayed đề thi thử số 48  tuyển sinh vào 10 tp hồ chí minh 
